unique_id,type,state,town,clean_name,county,treated,townurl,confidence_level,ordinance,current_status,exclusion_method,excluded_groups,comments,match_assignment_method,centroid2020,contemporary_place_match,unique_place_matches,matching_cdp,matching_cousub,matching_county,PLACENHG,NAME1970,GJOIN1970,NAME1980,GJOIN1980,NAME1990,GJOIN1990,NAME2000,GJOIN2000,NAME2010,GJOIN2010,NAME2020,GJOIN2020,county_fips,COUNTY,NHGISCODE
01986,place,TX,Alba,Alba,NA,1,https://justice.tougaloo.edu/sundowntown/alba-tx/,Surely,NA,NA,Unknown,NA,NA,Census fuzzy string match,NA,CDP:01636,CDP:01636,01636,NA,NA,G480016360,Alba town,G4800045,Alba town,G4800045,Alba town,G48001636,Alba town,G48001636,Alba town,G48001636,Alba town,G48001636,NA,NA,NA
01987,place,TX,Archer City,Archer,NA,1,https://justice.tougaloo.edu/sundowntown/archer-city-tx/,Probable,Don't Know,Don’t Know,Unknown,Black,"“My grandparents lived in Archer City, Texas for
many, many years. While I never saw any of the signs, I
know there were no African Americans there in the
1950s and 1960s. My mother recalled seeing actual
signs posted around the area in the 1920s and 1930s
that said something to the effect that no ‘niggers’ were
to be found there after dark.”",TotalCensus Geography Match,NA,"NA,PLACE:03696","NA,PLACE:03696",03696,NA,NA,G480036960,Archer City city,G4800165,Archer City city,G4800165,Archer City city,G48003696,Archer City city,G48003696,Archer City city,G48003696,Archer City city,G48003696,NA,NA,NA
01988,county,TX,Armstrong County,Armstrong County,48011,1,https://justice.tougaloo.edu/sundowntown/armstrong-county-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this county.,Census fuzzy string match,NA,county:48011,county:48011,NA,NA,48011,NA,NA,G4800110,NA,G4800110,NA,G4800110,NA,G4800110,NA,G4800110,NA,G4800110,NA,Armstrong County,G4800110
01989,place,TX,Aubrey,Aubrey,NA,1,https://justice.tougaloo.edu/sundowntown/aubrey-tx/,Probable,NA,NA,NA,Black,NA,Census fuzzy string match,NA,CDP:04600,CDP:04600,04600,NA,NA,G480046000,Aubrey city,G4800205,Aubrey city,G4800205,Aubrey city,G48004600,Aubrey city,G48004600,Aubrey city,G48004600,Aubrey city,G48004600,NA,NA,NA
01990,place,TX,Benavides,Benavides,NA,1,https://justice.tougaloo.edu/sundowntown/benavides-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this town.,Census fuzzy string match,NA,CDP:07528,CDP:07528,07528,NA,NA,G480075280,Benavides city,G4800377,Benavides city,G4800377,Benavides city,G48007528,Benavides city,G48007528,Benavides city,G48007528,Benavides city,G48007528,NA,NA,NA
01991,place,TX,Bevil Oaks,Bevil Oaks,NA,1,https://justice.tougaloo.edu/sundowntown/bevil-oaks-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,A retired educator and administrator has identified Bevil Oaks as a white flight community.,Census fuzzy string match,NA,CDP:08128,CDP:08128,08128,NA,NA,G480081280,Bevil Oaks city,G4800402,Bevil Oaks city,G4800402,Bevil Oaks city,G48008128,Bevil Oaks city,G48008128,Bevil Oaks city,G48008128,Bevil Oaks city,G48008128,NA,NA,NA
01992,place,TX,Big Spring,Big Spring,NA,1,https://justice.tougaloo.edu/sundowntown/big-spring-tx/,Probable,Don't Know,Surely Not,Unknown,Black,"There are several oral reports of a sundown sign in Big
Spring until World War II, when an Air Force base was
opened there.",Census fuzzy string match,NA,CDP:08236,CDP:08236,08236,NA,NA,G480082360,Big Spring city,G4800415,Big Spring city,G4800415,Big Spring city,G48008236,Big Spring city,G48008236,Big Spring city,G48008236,Big Spring city,G48008236,NA,NA,NA
01993,place,TX,Boerne,Boerne,NA,1,https://justice.tougaloo.edu/sundowntown/boerne-tx/,Possible,Don't Know,"Probably Not, Although Still Very Few Black People",Reputation,Black,NA,Census fuzzy string match,NA,CDP:09160,CDP:09160,09160,NA,NA,G480091600,Boerne city,G4800485,Boerne city,G4800485,Boerne city,G48009160,Boerne city,G48009160,Boerne city,G48009160,Boerne city,G48009160,NA,NA,NA
01994,place,TX,Bowie,Bowie,NA,1,https://justice.tougaloo.edu/sundowntown/bowie-tx/,Probable,Don't Know,"Probably Not, Although Still Very Few Black People",Unknown,Black,"Many people remember seeing a sign in the 1920s,
although there is disagreement as to whether or not it
was in the train station or at the city limit. One man
reported having seen it in the 1960s.",Census fuzzy string match,NA,CDP:09640,CDP:09640,09640,NA,NA,G480096400,Bowie city,G4800520,Bowie city,G4800520,Bowie city,G48009640,Bowie city,G48009640,Bowie city,G48009640,Bowie city,G48009640,NA,NA,NA
01995,county,TX,Briscoe County,Briscoe County,48045,1,https://justice.tougaloo.edu/sundowntown/briscoe-county-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this county.,Census fuzzy string match,NA,county:48045,county:48045,NA,NA,48045,NA,NA,G4800450,NA,G4800450,NA,G4800450,NA,G4800450,NA,G4800450,NA,G4800450,NA,Briscoe County,G4800450
01997,place,TX,Canadian,Canadian,NA,1,https://justice.tougaloo.edu/sundowntown/canadian-tx/,Probable,Don't Know,"Probably Not, Although Still Very Few Black People",Reputation,Black,A retired historian at the Panhandle Plains Historical Museum remembers there was once a sign warning African Americans to stay out of town as well as only one African American resident who lived in town and was well-known by everyone there.,Census fuzzy string match,NA,CDP:12412,CDP:12412,12412,NA,NA,G480124120,Canadian city,G4800710,Canadian city,G4800710,Canadian city,G48012412,Canadian city,G48012412,Canadian city,G48012412,Canadian city,G48012412,NA,NA,NA
01998,place,TX,Canyon,Canyon,NA,1,https://justice.tougaloo.edu/sundowntown/canyon-tx/,Possible,Don't Know,"Probably Not, Although Still Very Few Black People",Unknown,Black,"Several residents, including two students at West Texas State College (now West Texas A&M University), remember seeing sundown signs.",Census fuzzy string match,NA,CDP:12532,CDP:12532,12532,NA,NA,G480125320,Canyon city,G4800725,Canyon city,G4800725,Canyon city,G48012532,Canyon city,G48012532,Canyon city,G48012532,Canyon city,G48012532,NA,NA,NA
01999,county,TX,Carson County,Carson County,48065,1,https://justice.tougaloo.edu/sundowntown/carson-county-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this county.,Census fuzzy string match,NA,county:48065,county:48065,NA,NA,48065,NA,NA,G4800650,NA,G4800650,NA,G4800650,NA,G4800650,NA,G4800650,NA,G4800650,NA,Carson County,G4800650
02000,county,TX,Castro County,Castro County,48069,1,https://justice.tougaloo.edu/sundowntown/castro-county-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this county.,Census fuzzy string match,NA,county:48069,county:48069,NA,NA,48069,NA,NA,G4800690,NA,G4800690,NA,G4800690,NA,G4800690,NA,G4800690,NA,G4800690,NA,Castro County,G4800690
02001,county,TX,Childress County,Childress County,48075,1,https://justice.tougaloo.edu/sundowntown/childress-county-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this county.,Census fuzzy string match,NA,county:48075,county:48075,NA,NA,48075,NA,NA,G4800750,NA,G4800750,NA,G4800750,NA,G4800750,NA,G4800750,NA,G4800750,NA,Childress County,G4800750
02002,county,TX,Collingsworth County,Collingsworth County,48087,1,https://justice.tougaloo.edu/sundowntown/collingsworth-county-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this county.,Census fuzzy string match,NA,county:48087,county:48087,NA,NA,48087,NA,NA,G4800870,NA,G4800870,NA,G4800870,NA,G4800870,NA,G4800870,NA,G4800870,NA,Collingsworth County,G4800870
02003,place,TX,Comanche,Comanche,NA,1,https://justice.tougaloo.edu/sundowntown/comanche-tx/,Surely,Don't Know,Don’t Know,Unknown,Black,"In 1940, a citizen’s organization proudly announced
that Comanche was “the home of the purest Anglo-
Saxon population of any county in the United States.”",Census fuzzy string match,NA,CDP:16192,CDP:16192,16192,NA,NA,G480161920,Comanche city,G4800930,Comanche city,G4800930,Comanche city,G48016192,Comanche city,G48016192,Comanche city,G48016192,Comanche city,G48016192,NA,NA,NA
02004,county,TX,Comanche County,Comanche County,48093,1,https://justice.tougaloo.edu/sundowntown/comanche-county-tx/,Surely,Don't Know,"Probably Not, Although Still Very Few Black People",Threat of Violence,Black,"Many towns in Comanche County are or were
sundown towns.",Census fuzzy string match,NA,county:48093,county:48093,NA,NA,48093,NA,NA,G4800930,NA,G4800930,NA,G4800930,NA,G4800930,NA,G4800930,NA,G4800930,NA,Comanche County,G4800930
02005,place,TX,Copperas Cove,Copperas Cove,NA,1,https://justice.tougaloo.edu/sundowntown/copperas-cove-tx/,Probable,Don't Know,Surely Not,Unknown,Black,"Copperas Cove broke in the mid-1960s, due to the
presence of Fort Hood, a large US Army base. The first
black family to live in Copperas Cove, in 1968, was an
army family. “The word around town was that the
Army wanted to end Cove’s sundown status and,
perhaps, community leaders were given very clear
signals that the [family] were to be left alone… After
that integration occurred pretty smoothly. My
steadfastly white Southern Baptist Church even started
welcoming blacks to the congregation and by the time
I was in high school there was a African American
deacon.”",Census fuzzy string match,NA,CDP:16624,CDP:16624,16624,NA,NA,G480166240,Copperas Cove city,G4800975,Copperas Cove city,G4800975,Copperas Cove city,G48016624,Copperas Cove city,G48016624,Copperas Cove city,G48016624,Copperas Cove city,G48016624,NA,NA,NA
02006,place,TX,Cotulla,Cotulla,NA,1,https://justice.tougaloo.edu/sundowntown/cotulla-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this town.,Census fuzzy string match,NA,CDP:17216,CDP:17216,17216,NA,NA,G480172160,Cotulla city,G4800995,Cotulla city,G4800995,Cotulla city,G48017216,Cotulla city,G48017216,Cotulla city,G48017216,Cotulla city,G48017216,NA,NA,NA
02007,place,TX,Cumby,Cumby,NA,1,https://justice.tougaloo.edu/sundowntown/cumby-tx/,Probable,Don't Know,Don’t Know,Unknown,Black,"A librarian who has lived in Cumby for 30 years
reports that the town has been all white as long as she
has lived there, and probably before that. One mixed-
race couple with a child lived there without incident
for several years.",Census fuzzy string match,NA,CDP:18128,CDP:18128,18128,NA,NA,G480181280,Cumby city,G4801060,Cumby city,G4801060,Cumby city,G48018128,Cumby city,G48018128,Cumby city,G48018128,Cumby city,G48018128,NA,NA,NA
02008,place,TX,Cut and Shoot,Cut and Shoot,NA,1,https://justice.tougaloo.edu/sundowntown/cut-and-shoot-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,"A black attorney who lives in Texas reports having
seen a sundown sign in Cut and Shoot.",Census fuzzy string match,NA,CDP:18260,CDP:18260,18260,NA,NA,G480182600,NA,NA,Cut and Shoot city,G4801066,Cut and Shoot city,G48018260,Cut and Shoot city,G48018260,Cut and Shoot city,G48018260,Cut and Shoot city,G48018260,NA,NA,NA
02009,place,TX,Dalhart,Dalhart,NA,1,https://justice.tougaloo.edu/sundowntown/dalhart-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this town.,Census fuzzy string match,NA,CDP:18524,CDP:18524,18524,NA,NA,G480185240,Dalhart city,G4801080,Dalhart city,G4801080,Dalhart city,G48018524,Dalhart city,G48018524,Dalhart city,G48018524,Dalhart city,G48018524,NA,NA,NA
02010,county,TX,Dallam County,Dallam County,48111,1,https://justice.tougaloo.edu/sundowntown/dallam-county-tx/,Probable,Don't Know,"Probably Not, Although Still Very Few Black People",Unknown,Black,NA,Census fuzzy string match,NA,county:48111,county:48111,NA,NA,48111,NA,NA,G4801110,NA,G4801110,NA,G4801110,NA,G4801110,NA,G4801110,NA,G4801110,NA,Dallam County,G4801110
02011,place,TX,De Leon,De Leon,NA,1,https://justice.tougaloo.edu/sundowntown/de-leon-tx/,Surely,Don't Know,Don’t Know,Unknown,Black,"When Comanche County, in which De Leon is
located, expelled its black population in 1886, De
Leon erected a sundown sign in the local train station.
Several years later, the railroad asked the town to
move the sign, as black porters were being
threatened. Accounts of to where it was moved differ;
some say the well and others say the city limit.",Census fuzzy string match,NA,CDP:19672,CDP:19672,19672,NA,NA,G480196720,De Leon city,G4801125,De Leon city,G4801125,De Leon city,G48019672,De Leon city,G48019672,De Leon city,G48019672,De Leon city,G48019672,NA,NA,NA
02012,county,TX,Deaf Smith,Deaf Smith County,48117,1,https://justice.tougaloo.edu/sundowntown/deaf-smith-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this county.,Census fuzzy string match,NA,county:48117,county:48117,NA,NA,48117,NA,NA,G4801170,NA,G4801170,NA,G4801170,NA,G4801170,NA,G4801170,NA,G4801170,NA,Deaf Smith County,G4801170
02013,county,TX,Deaf Smith County,Deaf Smith County,48117,1,https://justice.tougaloo.edu/sundowntown/deaf-smith-county-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this county.,Census fuzzy string match,NA,county:48117,county:48117,NA,NA,48117,NA,NA,G4801170,NA,G4801170,NA,G4801170,NA,G4801170,NA,G4801170,NA,G4801170,NA,Deaf Smith County,G4801170
02014,county,TX,Donley County,Donley County,48129,1,https://justice.tougaloo.edu/sundowntown/donley-county-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this county.,Census fuzzy string match,NA,county:48129,county:48129,NA,NA,48129,NA,NA,G4801290,NA,G4801290,NA,G4801290,NA,G4801290,NA,G4801290,NA,G4801290,NA,Donley County,G4801290
02015,place,TX,Donna,Donna,NA,1,https://justice.tougaloo.edu/sundowntown/donna-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this county.,Census fuzzy string match,NA,CDP:20884,CDP:20884,20884,NA,NA,G480208840,Donna city,G4801205,Donna city,G4801205,Donna city,G48020884,Donna city,G48020884,Donna city,G48020884,Donna city,G48020884,NA,NA,NA
02016,place,TX,Dumas,Dumas,NA,1,https://justice.tougaloo.edu/sundowntown/dumas-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this town.,Census fuzzy string match,NA,CDP:21556,CDP:21556,21556,NA,NA,G480215560,Dumas city,G4801225,Dumas city,G4801225,Dumas city,G48021556,Dumas city,G48021556,Dumas city,G48021556,Dumas city,G48021556,NA,NA,NA
02017,place,TX,Edcouch,Edcouch,NA,1,https://justice.tougaloo.edu/sundowntown/edcouch-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,We currently only have census information for this town.,Census fuzzy string match,NA,CDP:22528,CDP:22528,22528,NA,NA,G480225280,Edcouch city,G4801275,Edcouch city,G4801275,Edcouch city,G48022528,Edcouch city,G48022528,Edcouch city,G48022528,Edcouch city,G48022528,NA,NA,NA
02018,place,TX,Evadale,Evadale,NA,1,https://justice.tougaloo.edu/sundowntown/evadale-tx/,Possible,Don't Know,Don’t Know,Unknown,Black,"A retired educator and administrator has identified Evadale as all-white and with ties to the Confederacy. Evadale is located near Vidor, an established sundown town, and other potential sundown towns.",Census fuzzy string match,NA,CDP:24840,CDP:24840,24840,NA,NA,G480248400,NA,NA,Evadale CDP,G4801389,Evadale CDP,G48024840,Evadale CDP,G48024840,Evadale CDP,G48024840,Evadale CDP,G48024840,NA,NA,NA
